4811	4811	1,021
19726	19726	657
18337	18337	2,035
6548	6548	768
6223	6223	7,162
51995	51995	45
15777	15777	1,626
4191	4191	5,247
2848734	2848734	28
7560	7560	424
831776	831776	491
1677	1677	10,667
1678	1678	4,831
807593	807593	1,917
1679	1679	806
806637	806637	9
165295	165295	8,001
806642	806642	208
318804	318804	749
18924	18924	334
51976	51976	23
16545	16545	771
2902026	2902026	70
27598	27598	251
9240	9240	2,705
2078	2078	3,377
11418	11418	35
488764	488764	44
2578	2578	1,236
8934	8934	3,856
68688	68688	282
2683	2683	471
163963	163963	583
59251	59251	54
55445	55445	40
766729	766729	45
1881687	1881687	2
153258	153258	236
2276	2276	16,492
18466	18466	991
304051	304051	2,616
12510	12510	1,031
1570752	1570752	12
1904	1904	8,972
1911	1911	3,064
1905	1905	11,062
269358	269358	76
6612	6612	2,243
2822	2822	8,860
1472	1472	39,751
18627	18627	791
23787	23787	88
82365	82365	476
11716	11716	6,033
601919	601919	1,092
7254	7254	623
202443	202443	266
17363	17363	1,091
163974	163974	5,446
10634	10634	2,649
786773	786773	73
369633	369633	4,174
3802	3802	4,663
3800	3800	414
1112485	1112485	291
5094	5094	2,715
3411	3411	8,148
76752	76752	249
2886	2886	403
267101	267101	598
1100058	1100058	15
1517504	1517504	21
81695	81695	79
38923	38923	221
63236	63236	0
7628	7628	4
59020	59020	327
167353	167353	239
163991	163991	742
28984	28984	356
163993	163993	4,570
167354	167354	809
4791	4791	1,223
939521	939521	128
1454439	1454439	57
18372	18372	646
51912	51912	241
1399	1399	17,847
68584	68584	319
8518	8518	47
353667	353667	194
115890	115890	5
8062	8062	1,333
387974	387974	88
102252	102252	310
18263	18263	249
164006	164006	876
2346668	2346668	25
59214	59214	92
1297696	1297696	101
2306664	2306664	0
540175	540175	54
1042850	1042850	312
232040	232040	64
10889	10889	5,588
374889	374889	164
17733	17733	2,336
91282	91282	249
1382	1382	17,992
479642	479642	173
24095	24095	1,269
4816	4816	2,234
18345	18345	259
1633400	1633400	51
1441	1441	29,597
8935	8935	3,212
2448597	2448597	179
2348531	2348531	66
59244	59244	319
11262	11262	995
15098	15098	1,406
3863	3863	9,677
784365	784365	220
42497	42497	335
11178	11178	3,793
688309	688309	235
12601	12601	1,441
2432	2432	7,227
12291	12291	2,461
1153	1153	466
164041	164041	4,851
24671	24671	432
164044	164044	1,645
24099	24099	3,134
15698	15698	289
21182	21182	377
428026	428026	488
15523	15523	320
21943	21943	1,303
74428	74428	76
55172	55172	591
15780	15780	188
13542	13542	557
37486	37486	2,323
63342	63342	19
81749	81749	162
1781739	1781739	51
134868	134868	87
2687804	2687804	15
455828	455828	28
37441	37441	796
361791	361791	3
164063	164063	153
143596	143596	161
36045	36045	1,132
14294	14294	14
648913	648913	3
6022	6022	575
230282	230282	1,153
63504	63504	140
6585	6585	875
164086	164086	2,049
164086	164086	2,049
164087	164087	347
15823	15823	1,643
156932	156932	96
153118	153118	175
8584	8584	5,046
8063	8063	1,013
7791	7791	2,220
5328	5328	3,182
3671	3671	7,929
3670	3670	213
2256794	2256794	1
6419	6419	1,380
9151	9151	887
4749	4749	3,079
3626	3626	17,529
3627	3627	1,560
164144	164144	523
1000415	1000415	250
1250715	1250715	0
91325	91325	153
91326	91326	116
1756	1756	5,787
51877	51877	135
164148	164148	6,782
319919	319919	94
164150	164150	5,460
18930	18930	687
3844	3844	2,592
2019116	2019116	100
164197	164197	2,271
370356	370356	1,269
17894	17894	773
12934	12934	2,712
26108	26108	542
1241	1241	11,485
497721	497721	318
164234	164234	2,103
13901	13901	759
11263	11263	1,012
1926648	1926648	1
2538221	2538221	1
1549735	1549735	1
2217	2217	17,623
4798	4798	7,218
2427	2427	2,449
133825	133825	21
19287	19287	1,128
2230	2230	2,380
164113	164113	1,522
42481	42481	112
17184	17184	41
8225	8225	156
52149	52149	140
164118	164118	113
34783	34783	267
164122	164122	464
164123	164123	4,107
6418	6418	276
81716	81716	200
5918	5918	632
164124	164124	1,178
36106	36106	155
2067	2067	7,349
2450512	2450512	55
2064	2064	1,459
19540	19540	3,613
13095	13095	899
32994	32994	631
2543533	2543533	74
2832647	2832647	51
4435	4435	41
