1882	1882	17,911
2633	2633	9,400
19472	19472	5,219
4672	4672	15,739
4672	4672	15,738
2539332	2539332	212
269755	269755	7,879
8989	8989	2,779
3102	3102	6,868
2859	2859	3,876
1785	1785	772
4509	4509	2,909
422805	422805	339
43854	43854	158
98785	98785	1,693
859531	859531	30
1597	1597	2,930
164126	164126	8,689
2387	2387	2,374
162749	162749	9,479
162750	162750	19,381
88345	88345	25
1389	1389	21,103
26241	26241	287
10580	10580	569
28990	28990	94
4989	4989	1,534
162616	162616	885
46076	46076	359
2114	2114	2,763
162618	162618	649
88493	88493	362
4334	4334	14,587
250671	250671	117
31406	31406	1,500
54387	54387	238
5724	5724	1,655
5725	5725	2,042
29001	29001	9
8784	8784	1,474
7674	7674	1,108
5115	5115	689
213164	213164	310
305893	305893	133
20638	20638	1,298
435282	435282	293
162632	162632	212
10069	10069	4,007
46036	46036	384
1123	1123	116,948
11831	11831	947
8256	8256	738
38581	38581	529
157326	157326	6,803
4341	4341	16
41990	41990	296
162640	162640	699
25790	25790	279
1421	1421	7,472
4478	4478	533
4417	4417	9,146
28332	28332	1,817
4417	4417	9,145
28332	28332	1,816
26733	26733	418
16642	16642	767
12999	12999	277
15405	15405	1,224
11876	11876	1,354
7571	7571	59
227883	227883	627
88737	88737	558
16733	16733	2,932
14765	14765	674
2252	2252	6,792
2252	2252	6,793
5185	5185	2,731
2371	2371	10,993
20411	20411	658
1893	1893	2,586
1895	1895	1,822
6250	6250	4,152
11444	11444	412
21811	21811	777
66840	66840	1,640
13154	13154	994
1349	1349	2,960
426051	426051	412
162675	162675	1,043
15591	15591	138
3304	3304	7,792
162677	162677	4,657
7174	7174	7,339
7174	7174	7,339
484538	484538	396
137982	137982	15
9034	9034	686
9499	9499	6,086
162683	162683	743
1531	1531	340
3337	3337	4,400
5747	5747	190
62261	62261	193
17427	17427	1,987
72931	72931	321
26719	26719	38
6963	6963	1,347
38616	38616	849
19295	19295	730
163178	163178	340
13633	13633	973
9742	9742	120
9645	9645	1,083
9645	9645	1,084
51185	51185	174
79904	79904	259
22831	22831	1
157328	157328	746
62219	62219	445
26245	26245	114
22469	22469	444
67081	67081	119
11152	11152	2,765
2127	2127	33,936
26249	26249	94
22025	22025	1,176
9229	9229	3,964
1011021	1011021	71
6916	6916	106
88551	88551	236
31407	31407	374
20009	20009	3,570
1613226	1613226	2,568
137572	137572	205
99183	99183	740
3867	3867	387
3961	3961	4,123
15323	15323	3,287
458693	458693	40
162717	162717	231
15407	15407	20
21137	21137	37
3891	3891	1,006
3892	3892	152
3891	3891	1,006
3892	3892	152
162723	162723	1,995
64934	64934	54
51230	51230	907
4764	4764	6,687
162724	162724	2,369
4763	4763	1,742
140987	140987	38
1235434	1235434	198
6975	6975	21
141083	141083	38
5329	5329	2,134
3418	3418	2,140
611198	611198	113
2494	2494	8,751
162731	162731	5,015
2617371	2617371	52
162734	162734	735
51063	51063	231
18420	18420	209
4896	4896	3,929
8286	8286	467
10698	10698	219
221126	221126	66
9055	9055	1,055
38552	38552	114
389088	389088	188
13884	13884	1,577
250562	250562	56
9268	9268	63
27803	27803	2,899
35703	35703	436
3235	3235	8,615
1384	1384	81,927
1387	1387	28
1386	1386	4
581375	581375	0
1562909	1562909	5
162755	162755	1,336
406260	406260	580
1336553	1336553	2
2723	2723	1,583
2725	2725	1,220
1955974	1955974	1
162775	162775	1,582
11348	11348	600
1403	1403	22,799
1120167	1120167	542
5149	5149	868
7897	7897	893
7896	7896	1,048
31489	31489	958
2793	2793	274
165755	165755	4,715
6594	6594	983
4030	4030	3,721
18958	18958	354
12033	12033	761
8827	8827	1,193
25322	25322	530
72625	72625	49
162765	162765	521
1637	1637	12,541
6001	6001	761
28405	28405	1
5150	5150	469
54178	54178	1,077
21292	21292	1,331
6213	6213	1,257
691711	691711	77
13907	13907	341
1313145	1313145	12
167137	167137	27
19533	19533	118
1032256	1032256	1
140379	140379	230
244652	244652	939
162787	162787	4,059
14607	14607	24
8567	8567	1,652
8567	8567	1,652
281590	281590	2,120
281590	281590	2,120
652307	652307	119
5821	5821	2,096
1773	1773	13,389
1670681	1670681	79
791498	791498	293
43734	43734	138
683293	683293	21
2291	2291	58
10540	10540	11
2346552	2346552	327
3072	3072	6,883
11834	11834	2,610
9862	9862	1,031
384423	384423	3
2543	2543	3,065
10958	10958	552
66884	66884	214
162801	162801	910
10141	10141	1,768
7427	7427	1,773
283505	283505	89
7427	7427	1,772
283505	283505	89
4701	4701	2,845
13961	13961	462
10111	10111	1,583
162804	162804	433
7262	7262	1,432
54279	54279	134
1355786	1355786	7
24893	24893	179
6195	6195	323
6194	6194	1,283
22225	22225	211
35681	35681	96
30645	30645	906
43725	43725	170
88124	88124	680
48396	48396	222
876350	876350	89
15735	15735	435
26709	26709	283
62113	62113	19
19711	19711	1,218
17574	17574	894
162828	162828	1,241
8524	8524	1,136
162834	162834	1,195
162835	162835	8,541
11240	11240	4,442
3601	3601	38
10996	10996	518
1345828	1345828	11
1788	1788	846
25332	25332	245
550836	550836	190
11648	11648	2,692
6342	6342	331
162987	162987	6,389
1372	1372	6,098
3672	3672	9,247
140404	140404	203
29106	29106	2,204
268168	268168	5
233024	233024	7,534
162921	162921	1,302
43831	43831	481
8805	8805	666
2319	2319	18,250
140497	140497	4,575
268213	268213	1,538
7246	7246	2,153
7844	7844	1,039
273796	273796	3,321
1122072	1122072	650
347153	347153	6
20418	20418	323
15220	15220	2
3834	3834	968
789409	789409	224
3837	3837	82
3334	3334	7,444
3198	3198	2,329
38510	38510	800
4402	4402	2,391
804709	804709	125
11357	11357	111
8434	8434	4,001
25334	25334	707
162985	162985	935
1415	1415	5,784
3739	3739	11,388
162993	162993	1,780
98561	98561	151
12687	12687	563
10769	10769	5,761
163039	163039	575
140581	140581	216
8453	8453	2,407
11259	11259	525
13223	13223	64
5499	5499	1,999
307460	307460	1,156
3246	3246	4,565
17510	17510	452
4622	4622	3,575
2046	2046	3,787
1002765	1002765	158
10379	10379	1,410
14566	14566	15
20773	20773	585
163242	163242	2,973
856186	856186	0
34672	34672	847
1120	1120	26,254
5216	5216	1,789
42943	42943	5
1854131	1854131	20
22485	22485	209
6265	6265	6,191
6266	6266	756
6267	6267	513
163291	163291	709
136698	136698	36
417870	417870	348
113206	113206	90
205784	205784	107
460359	460359	231
1169498	1169498	76
4680	4680	34,398
1980412	1980412	14,594
12890	12890	3,873
40404	40404	4
40404	40404	4
4294	4294	6,075
5970	5970	983
11374	11374	389
89466	89466	305
2157	2157	2,346
310865	310865	6
44088	44088	177
4210	4210	8,338
73602	73602	397
1252981	1252981	172
14938	14938	399
1871205	1871205	96
857495	857495	306
14066	14066	1,127
15737	15737	1,840
44061	44061	354
8073	8073	178
8495	8495	598
8217	8217	905
6392	6392	1,678
162866	162866	1,265
8169	8169	110
9125	9125	302
13418	13418	151
442602	442602	15
29647	29647	219
16522	16522	22
162872	162872	812
40356	40356	102
162873	162873	6,095
348084	348084	96
4513	4513	2,664
44046	44046	246
58452	58452	350
2263956	2263956	50
62822	62822	184
162882	162882	703
2034118	2034118	141
32145	32145	144
34208	34208	60
891445	891445	0
1387385	1387385	27
1829021	1829021	94
5610	5610	240
1866287	1866287	288
5609	5609	2,419
157240	157240	7,322
1419	1419	25,444
1285968	1285968	21
162901	162901	5,067
2481146	2481146	4
2162	2162	13,864
62441	62441	11
329587	329587	419
19154	19154	503
37110	37110	372
912065	912065	25
381767	381767	5,121
4963	4963	2,415
4162	4162	2,452
2218563	2218563	33
2678	2678	11,296
17435	17435	1,419
6555	6555	631
2483506	2483506	145
137226	137226	231
1788903	1788903	88
112630	112630	190
332596	332596	432
137227	137227	259
407031	407031	321
4091	4091	21
38670	38670	11
41929	41929	728
6977	6977	538
6976	6976	2,558
12633	12633	520
23552	23552	961
23425	23425	36
48627	48627	311
2429	2429	2,559
645277	645277	787
80506	80506	230
162906	162906	140
8287	8287	167
14242	14242	2,278
5001	5001	466
14317	14317	302
1374310	1374310	856
18423	18423	1,060
48609	48609	14
807720	807720	3,089
28363	28363	431
162912	162912	2,159
6133	6133	1,030
23624	23624	1,846
9503	9503	40
2622	2622	18,513
162911	162911	1,728
25250	25250	440
13073	13073	2,243
18400	18400	476
18961	18961	1,131
17436	17436	184
162918	162918	108
54641	54641	188
18146	18146	426
33130	33130	139
162921	162921	1,302
73533	73533	103
1520655	1520655	15
136612	136612	59
162947	162947	1,782
3392	3392	788
8348	8348	3,491
80650	80650	40
2126	2126	454
9703	9703	3,208
1112893	1112893	57
162961	162961	3,417
73704	73704	117
4878	4878	463
162965	162965	1,085
37278	37278	292
24834	24834	354
100255	100255	84
73660	73660	220
20776	20776	250
24389	24389	128
4955	4955	17,652
1434913	1434913	1,510
6482	6482	655
10156	10156	1,633
14849	14849	616
3169	3169	2,866
2812	2812	10,487
2986	2986	1,355
795698	795698	16
3338	3338	2,666
1610133	1610133	237
100302	100302	1,126
19719	19719	835
152327	152327	7
6816	6816	538
8306	8306	1,696
1855	1855	9,862
1321497	1321497	195
15076	15076	2,114
202803	202803	103
943361	943361	1,669
9145	9145	751
4561	4561	7,718
163000	163000	1,424
7656	7656	52
442494	442494	3,264
141042	141042	28
5387	5387	1,931
80225	80225	498
3090	3090	881
271541	271541	437
67373	67373	56
163006	163006	232
99413	99413	86
7719	7719	774
483031	483031	7
163007	163007	1,054
46103	46103	0
163009	163009	3,858
2192	2192	23,985
9993	9993	2,127
5501	5501	240
5976	5976	1,493
10768	10768	8,851
163019	163019	4,219
5820	5820	6,501
1541984	1541984	0
163025	163025	3,965
15648	15648	874
22261	22261	76
163032	163032	934
23727	23727	889
1616	1616	19,643
3809	3809	5,355
1436454	1436454	292
8105	8105	1,512
421059	421059	658
157295	157295	2,803
3960	3960	1,879
2490	2490	14,442
2489	2489	3,013
24761	24761	1,994
37172	37172	571
296080	296080	53
296080	296080	53
163048	163048	1,689
10378	10378	2,047
20013	20013	1,719
5045	5045	8,711
864657	864657	38
598034	598034	56
1313410	1313410	123
1311496	1311496	117
784061	784061	49
3224	3224	1,414
5617	5617	666
1063	1063	41,443
11448	11448	64,831
136579	136579	650
163062	163062	8,724
219308	219308	510
24386	24386	494
2641	2641	5,062
163069	163069	2,607
21307	21307	1,254
163092	163092	177
37269	37269	498
113626	113626	180
163100	163100	847
10468	10468	800
7247	7247	159
6380	6380	496
14459	14459	1,923
2538	2538	4,841
2541	2541	1,502
2539	2539	6,333
163105	163105	87
245601	245601	770
37250	37250	253
58556	58556	78
163109	163109	143
14770	14770	513
488330	488330	921
10073	10073	387
962013	962013	17
2229850	2229850	63
80231	80231	559
4058	4058	1,403
18966	18966	506
685601	685601	352
5618	5618	4,766
48617	48617	29
3182	3182	4,221
9147	9147	380
1831691	1831691	69
27742	27742	407
7453	7453	571
1680	1680	23,735
6196	6196	917
141722	141722	69
2966510	2966510	10
10105	10105	389
623614	623614	11
7521	7521	1,966
89336	89336	15
163142	163142	676
2748	2748	3,156
5227	5227	3,668
163148	163148	596
8593	8593	3,767
19754	19754	377
16851	16851	2,831
26842	26842	881
561390	561390	119
2684565	2684565	46
4675	4675	2,615
42104	42104	184
1703	1703	27,500
1702	1702	15,783
157303	157303	6,998
30490	30490	735
2349388	2349388	8
1440815	1440815	82
163163	163163	1,691
163166	163166	976
73600	73600	2,429
21846	21846	375
163161	163161	1,538
328898	328898	380
80775	80775	0
5679	5679	378
141909	141909	40
11959	11959	833
942681	942681	295
9893	9893	5,086
2056230	2056230	136
67723	67723	8
33162	33162	287
737227	737227	83
2700	2700	13
54748	54748	914
3538	3538	1,447
1976	1976	2,820
137315	137315	79
26618	26618	185
26618	26618	185
32205	32205	81
141121	141121	66
1729578	1729578	10
1995	1995	769
163188	163188	4,396
99322	99322	245
4870	4870	3,739
3493	3493	7,975
40233	40233	318
2800368	2800368	2
13315	13315	785
4715	4715	3,562
23213	23213	684
5822	5822	2,081
3308	3308	3,220
11232	11232	60
8647	8647	78
3212	3212	499
426040	426040	2,100
1185189	1185189	0
2263834	2263834	1,128
406714	406714	192
33213	33213	227
3600	3600	9,215
38666	38666	1,369
163202	163202	41
18152	18152	301
28349	28349	181
5113	5113	3,619
13421	13421	1,217
1092595	1092595	0
9847	9847	3,442
3534	3534	4,513
14776	14776	298
2150364	2150364	6
163203	163203	49
6800	6800	4
2159	2159	8,219
6621	6621	85
163208	163208	2,008
20507	20507	264
7818	7818	90
17163	17163	670
46090	46090	272
10559	10559	765
13005	13005	23
15317	15317	1,251
2533534	2533534	2
227787	227787	2
46205	46205	3
16531	16531	1,831
1201	1201	1,044
2082796	2082796	15
21835	21835	3,253
410519	410519	266
287463	287463	2
163217	163217	3,043
40206	40206	1,770
269230	269230	110
3680	3680	894
3678	3678	4,789
3679	3679	581
40204	40204	210
137139	137139	711
20088	20088	2,170
163225	163225	18,881
5058	5058	1,978
3112744	3112744	172
1547573	1547573	12
5143	5143	4,116
5564	5564	5,415
899089	899089	10,342
3330	3330	10,593
112827	112827	1,417
12534	12534	6,771
2835291	2835291	23
7376	7376	1,219
1178255	1178255	192
58294	58294	198
88684	88684	90
474383	474383	200
35817	35817	207
9849	9849	2,293
89084	89084	6
1284	1284	11,267
13127	13127	1,706
34278	34278	132
5780	5780	2,769
2663519	2663519	1
16726	16726	895
16402	16402	409
3860095	3860095	0
292287	292287	451
1814815	1814815	53
163268	163268	1,300
1557409	1557409	1,030
15416	15416	888
12751	12751	712
26633	26633	346
7664	7664	820
2916	2916	836
2881832	2881832	1
36873	36873	462
5908	5908	2,419
2574630	2574630	4
12929	12929	1,007
293581	293581	33
3625	3625	10,655
73424	73424	39
163303	163303	581
87346	87346	43
721614	721614	100
725907	725907	759
4060	4060	5,514
15451	15451	523
163314	163314	923
345458	345458	289
3579	3579	1,287
163316	163316	1,311
163317	163317	99
136904	136904	27
163320	163320	479
99710	99710	23
2234	2234	22
6868	6868	14
3118452	3118452	32
4823	4823	1,833
25240	25240	236
163433	163433	501
221556	221556	134
8583	8583	446
145643	145643	4
141489	141489	7
1355	1355	7,270
6849	6849	369
1162260	1162260	48
7789	7789	7,807
3744	3744	8,587
3747	3747	173
163470	163470	1,163
7479	7479	2,781
3108	3108	1,954
6894	6894	34
6182	6182	61
18485	18485	644
163509	163509	837
6516	6516	2,304
163512	163512	3,376
163513	163513	5,241
163484	163484	910
298705	298705	91
646775	646775	248
163516	163516	786
6487	6487	13,510
476427	476427	448
31275	31275	61
21250	21250	985
2263179	2263179	2,131
14914	14914	1,253
5681	5681	536
5089	5089	1,983
157261	157261	1,185
163336	163336	234
4943	4943	544
2238	2238	182
163347	163347	12,920
55032	55032	415
63123	63123	373
3896	3896	2,228
40490	40490	159
942028	942028	2
163358	163358	562
6569	6569	448
16406	16406	256
16406	16406	256
6588	6588	41
15079	15079	2,171
2057217	2057217	159
33097	33097	311
221556	221556	134
1191	1191	1,252
9969	9969	458
580689	580689	1,361
21203	21203	12
747223	747223	20
11454	11454	871
15768	15768	1,660
10471	10471	2,512
9746	9746	6
37381	37381	702
5720	5720	1,487
1093	1093	38,794
8649	8649	306
1038	1038	52,849
1038	1038	52,849
2211	2211	5,797
2210	2210	93
2272	2272	27,776
6893	6893	2,179
18609	18609	241
16695	16695	638
1489544	1489544	73
4768	4768	2,467
12689	12689	739
12690	12690	552
4768	4768	2,467
10907	10907	615
22495	22495	330
54838	54838	880
163416	163416	1,862
345369	345369	1,535
19667	19667	60
5969	5969	14
1262	1262	9,124
6848	6848	3,284
583994	583994	174
2496	2496	2,325
864037	864037	349
44175	44175	1,062
4458	4458	3,996
4458	4458	3,997
46429	46429	43
163455	163455	38
6245	6245	423
157308	157308	345
163460	163460	497
20344	20344	645
5522	5522	849
2991085	2991085	4
2569030	2569030	34
2569030	2569030	34
2465	2465	2,213
1964423	1964423	1,142
7455	7455	6,572
209424	209424	40
233533	233533	292
81440	81440	195
11300	11300	116
293953	293953	224
90324	90324	102
1264055	1264055	386
3762	3762	5,828
2926	2926	373
2928	2928	3,424
2105927	2105927	47
2927	2927	107
4296	4296	5,886
1301	1301	687
1296	1296	3,783
8480	8480	126
847546	847546	912
16312	16312	2
622668	622668	1
596853	596853	112
51834	51834	125
6229	6229	930
7456	7456	626
20026	20026	596
8211	8211	8,731
7512	7512	1,125
18613	18613	5,083
2010219	2010219	16
5666	5666	3,804
163488	163488	1,824
2594521	2594521	3
5672	5672	2,337
7361	7361	6,042
163490	163490	1,426
9420	9420	1,673
68237	68237	136
19023	19023	503
21019	21019	68
107854	107854	506
2627283	2627283	12
2627283	2627283	12
2564	2564	2,756
5849	5849	2,257
231770	231770	3,294
152903	152903	303
1252711	1252711	153
8126	8126	404
6367	6367	1,092
157297	157297	1,672
13318	13318	55
4080	4080	2,154
34195	34195	1,197
10241	10241	1,989
80933	80933	436
51556	51556	489
113890	113890	79
2155	2155	13,778
310788	310788	3,968
12145	12145	9
4066	4066	12,642
15899	15899	741
1260548	1260548	368
347965	347965	1
2385	2385	2,153
44128	44128	897
80981	80981	536
163520	163520	1,737
58645	58645	166
7005	7005	5,827
586890	586890	55
1313689	1313689	24
7237	7237	785
152654	152654	93
3030	3030	2,867
5471	5471	2,179
6222	6222	49
53913	53913	499
4176	4176	3,350
1290391	1290391	94
4303	4303	1,424
81404	81404	9
1128	1128	24,120
38846	38846	779
904878	904878	13
23126	23126	476
14570	14570	866
164988	164988	1,573
3373	3373	327
42187	42187	350
46529	46529	595
14330	14330	847
22849	22849	1,937
163592	163592	1,686
1130691	1130691	127
3883	3883	41
207806	207806	37
12459	12459	1,033
10820	10820	107
380270	380270	316
11108	11108	688
135338	135338	50
2561261	2561261	0
163681	163681	781
20096	20096	105
13131	13131	262
110492	110492	52
7852	7852	129
163743	163743	501
1890027	1890027	11
200465	200465	5,258
1073	1073	37,390
48932	48932	556
152837	152837	63
21735	21735	134
6808	6808	280
14528	14528	1,515
20431	20431	298
14631	14631	955
550396	550396	0
163547	163547	4,093
1515	1515	5,025
48913	48913	5
2599	2599	13,730
8677	8677	991
40563	40563	357
8914	8914	1,209
4713	4713	7,823
1001546	1001546	102
57708	57708	858
1058344	1058344	316
157346	157346	2,054
67892	67892	791
157358	157358	2,008
163568	163568	224
29655	29655	141
3677	3677	18,489
163578	163578	2,317
5652	5652	373
344685	344685	279
6671	6671	1,555
68069	68069	481
3924	3924	391
280729	280729	1,596
1033453	1033453	4
114488	114488	291
582890	582890	113
114591	114591	1
3469	3469	820
1449	1449	4,406
9359	9359	744
63052	63052	99
1663	1663	15,883
29683	29683	600
3027	3027	2,521
19970	19970	493
16734	16734	2,016
9405	9405	3,779
12962	12962	369
36024	36024	679
2753	2753	5,770
2761	2761	3,299
2756	2756	251
2412786	2412786	5,240
13202	13202	20
36027	36027	327
32199	32199	54
